id,title,original_language,release_date,vote_count,vote_average,adult,genre_names
897874,Footsteps,en,15-11-21,0,0,FALSE,"Horror, Thriller"
898021,Sleepwalker,en,31-12-20,2,7,FALSE,Horror
898080,Listener,en,13-12-21,0,0,FALSE,Horror
898100,Rise of the Scarecrows: Hell on Earth,en,29-10-21,0,0,FALSE,Horror
898348,Lone Signal,en,13-11-21,0,0,FALSE,Horror
898349,Want to Hear A Story?,en,06-11-21,0,0,FALSE,Horror
898365,Show Us Responding,en,10-07-21,0,0,FALSE,Horror
898435,Family Forbidden,en,22-06-21,1,10,FALSE,"Comedy, Horror, Mystery"
898555,Machine Learning,en,13-11-21,1,10,FALSE,"Comedy, Horror, Science Fiction"
898581,My Stranger,ko,10-12-21,1,5,FALSE,Horror
898627,Goretech: Welcome To Planet M*therfucker,es,20-10-12,0,0,FALSE,"Action, Comedy, Horror, Science Fiction"
898860,Unknown Number,en,17-06-16,0,0,FALSE,Horror
899057,Nox Purpurea,it,,,,,
Monica and Elia,to fight about whether to stay or run away,leading to Elia leaving,,,,,
the reality of the disappearances,her relationships,,,,,,
07-09-21,0,0,FALSE,"Drama, Horror",,,
899060,fuji_jukai.mov,en,30-09-16,0,0,FALSE,Horror
899504,DeadMe,en,15-08-20,0,0,FALSE,Horror
899620,La Chorona,en,17-11-21,0,0,FALSE,"Comedy, Horror"
899673,Why Do Mosquitoes Follow The Light?,en,15-11-21,0,0,FALSE,"Horror, Thriller"
899675,Self-Portrait,en,18-11-21,1,10,FALSE,"Drama, Horror"
899694,Paranoia,en,26-03-17,0,0,FALSE,Horror
899722,Eyes,en,03-10-21,0,0,FALSE,Horror
899754,Blinded,en,24-05-21,0,0,FALSE,"Horror, Thriller"
899870,Ang Mahiwagang Daigdig ni Pedro Penduko,tl,25-12-73,1,10,FALSE,"Action, Family, Fantasy, Horror"
899871,Shadows,en,13-10-19,0,0,FALSE,"Horror, Thriller"
899907,The Darkness of the Road,en,14-12-21,0,0,FALSE,"Horror, Mystery"
899996,Bloodtraffick,en,31-12-11,0,0,FALSE,"Action, Horror"
900052,Cai Lan Gong,id,22-10-15,0,0,FALSE,Horror
900065,Winds Junction,en,14-06-15,0,0,FALSE,"Comedy, Horror, Thriller"
900241,Don't Answer,fi,01-08-20,0,0,FALSE,"Drama, Horror"
900272,Ofusco,es,21-11-21,0,0,FALSE,Horror
900274,Monastery,es,21-11-21,0,0,FALSE,Horror
900281,The Revelation of Isabel,es,21-11-21,0,0,FALSE,Horror
900289,Anular,es,21-11-21,0,0,FALSE,Horror
900296,In Luna There Are Spirits,es,18-11-21,0,0,FALSE,Horror
900382,Line 17,es,18-11-21,0,0,FALSE,"Animation, Horror"
900384,Fear,es,18-11-21,0,0,FALSE,"Animation, Horror"
900412,Flicker,en,31-10-17,0,0,FALSE,Horror
900537,Meat Days,zh,24-06-06,0,0,FALSE,"Animation, Horror"
900747,La ltima cena,es,18-11-21,0,0,FALSE,Horror
900803,The Grandmother,es,09-04-79,0,0,FALSE,"Drama, Horror, Thriller"
900821,A Hellish Night,es,01-07-82,0,0,FALSE,Horror
900831,Exorcizamus Te,es,18-11-21,0,0,FALSE,"Drama, Horror"
900837,Something on the roof,es,18-11-21,0,0,FALSE,Horror
900855,Escalation,en,04-11-21,0,0,FALSE,"Comedy, Horror"
900913,Puri,en,04-10-84,1,10,FALSE,"Drama, Horror"
901149,The Human-Faced Dog,ja,the Human-Faced Dog is initially mistaken for a normal,mangy dog,but as the unlucky passerby gets closer the human features become apparent. Sightings are always at night,if approached,will morosely tell people
901247,Bloodwater,en,06-11-21,0,0,FALSE,"Drama, Horror"
901257,Ending the Eternal,en,03-10-08,0,0,FALSE,"Comedy, Horror, Thriller"
901383,Mirage,xx,01-06-21,0,0,FALSE,"Drama, Horror"
901518,El Mito,es,18-11-21,0,0,FALSE,"Drama, Horror"
901526,Diarrhea,es,18-11-21,0,0,FALSE,"Comedy, Horror"
902984,Material Girl,en,21-08-20,4,6.8,FALSE,Horror
902987,Bacterial Contamination,ja,slandered,and outcast,she has nowhere to turn. As their cruelty infects her,and as it consumes her whole being,"she feels the only way to cleanse herself is to contaminate another.\""
903021,Delirium,es,18-11-21,0,0,FALSE,Horror
903040,Holes In The Sky: The Sean Miller Story,en,01-10-21,0,0,FALSE,Horror
903073,Strawberry Jam,en,23-11-21,0,0,FALSE,"Comedy, Horror"
903075,Unmade,en,12-10-19,2,4.5,FALSE,Horror
903097,Creature,en,24-11-19,0,0,FALSE,Horror
903329,Anarchy Relaxy,en,28-10-21,0,0,FALSE,"Drama, Horror, Thriller"
903388,An American gothic in London,en,20-10-21,0,0,FALSE,"Animation, Horror"
903508,DOGTAG,en,02-01-21,1,7,FALSE,Horror
903536,The Cut,xx,01-12-21,0,0,FALSE,Horror
903537,Ang Pagsuyo sa Paru-Paro ng Gabi,xx,01-12-21,0,0,FALSE,Horror
903539,Dikit,xx,01-12-21,0,0,FALSE,"Drama, Horror"
903802,Winter's End,en,10-07-05,1,5,FALSE,"Horror, Thriller"
903967,Cerveja Atmica,pt,03-03-03,0,0,FALSE,"Horror, Thriller"
904009,Por qu?... Porqu Sou Brasileiro!!!,pt,12-08-04,0,0,FALSE,Horror
904013,O Laboratrio do Dr. Seplveda,pt,10-01-15,0,0,FALSE,Horror
904085,The Creek,en,03-08-20,0,0,FALSE,Horror
904267,Fright-Muzzles,uk,which in ordinary Soviet cuisine is chased by hands,"wanting to make minced meat out of it. The second is about a guest from unknown worlds who came to Earth at night. The third is about Kolobok trying to devour starving animals on its way.\"",31-12-91,0,Released
904319,Zapatillas asesinas,es,08-08-19,1,7,FALSE,"Drama, Horror"
904324,Banfield Killer II: The Ballad of Vlad Tepes,es,21-05-09,0,0,FALSE,"Comedy, Horror, Thriller, Western"
904356,Japanese Archipelago: Horror Ghost Zone,ja,21-07-90,0,0,FALSE,Horror
904417,The Monster,en,12-12-08,0,0,FALSE,Horror
904449,Sinnerman,en,12-12-13,0,0,FALSE,Horror
904471,Garden Wedding,en,29-06-07,0,0,FALSE,"Horror, Thriller"
904678,Maggot Farmers,nl,31-12-21,0,0,FALSE,Horror
904924,Faces of Dying,en,01-01-15,0,0,FALSE,"Documentary, Horror"
904926,Faces of Dying II,en,01-01-21,0,0,FALSE,"Documentary, Horror"
904929,Faces of Dying III,en,01-01-21,0,0,FALSE,"Documentary, Horror"
905004,Final Exam,es,04-06-20,0,0,FALSE,"Horror, Mystery"
905011,Negatives,en,04-12-21,0,0,FALSE,Horror
905020,Friends,en,20-08-21,0,0,FALSE,"Animation, Comedy, Horror"
905070,The Field,en,31-12-22,0,0,FALSE,"Crime, Drama, Horror"
906250,Hiraeth,de,21-11-21,2,10,FALSE,"Horror, Mystery"
906355,There's Something In The Silence,en,05-12-21,0,0,FALSE,Horror
906419,The Wooden Woman,en,01-12-21,1,6,FALSE,Horror
906421,Family Forbidden 2,en,22-07-21,1,10,FALSE,"Horror, Mystery"
906425,Lake House: 2002,en,29-07-21,1,10,FALSE,"Horror, Mystery"
908316,Ing Tianak,tl,01-12-21,0,0,FALSE,Horror
908806,Within,en,31-10-21,0,0,FALSE,Horror
910501,Others!,en,04-08-19,0,0,FALSE,Horror
910705,2702 Cypress,en,15-04-22,0,0,FALSE,"Comedy, Horror"
910711,Bali,en,01-12-21,0,0,FALSE,"Horror, Thriller"
910731,Memories of the Sea,jv,11-11-21,0,0,FALSE,"Drama, Horror"
910799,The Eldritch Dreams,en,02-06-21,0,0,FALSE,Horror
910802,Host,ca,02-12-21,0,0,FALSE,"Drama, Horror"
910803,Fright,en,10-01-20,0,0,FALSE,Horror
910889,Ride Scare: The Beginning,en,10-10-21,1,10,FALSE,"Comedy, Horror"
911045,Friends Forever,en,29-10-11,1,1,FALSE,"Comedy, Horror"
911072,Dance with the Devil,en,09-03-17,0,0,FALSE,Horror
911078,Monkey Peak,ja,26-10-18,0,0,FALSE,"Animation, Horror"
911229,"It's Me, Billy",en,28-05-21,2,9,FALSE,Horror
911317,The Hold,fr,04-12-21,0,0,FALSE,Horror
911354,Scarlet Demon,ja,20-04-89,0,0,FALSE,"Animation, Horror"
911357,Behind Hyakutarou,ja,21-08-91,0,0,FALSE,"Animation, Horror"
911361,Baku Yumemakura's Twilight Theatre,ja,21-05-91,0,0,FALSE,"Animation, Horror"
911416,Puzzle,en,04-12-21,0,0,FALSE,Horror
911425,The Outsider,en,29-03-21,0,0,FALSE,Horror
911694,Sho is Flying in the Sky,ja,14-11-92,0,0,FALSE,"Animation, Horror, Science Fiction"
911700,Shin Gakkou no Yuurei,ja,11-06-99,0,0,FALSE,"Animation, Horror"
911708,Star of David,ja,05-12-89,0,0,FALSE,"Animation, Horror"
911711,Star of David: Incubus Legend,ja,08-03-91,0,0,FALSE,"Animation, Horror"
911723,Higanjima X: Aniki,ja,30-08-17,0,0,FALSE,"Animation, Fantasy, Horror"
911738,Tales from the Snow Country,ja,05-01-00,0,0,FALSE,"Animation, Horror"
911748,That Which Will Become of a Stolen Soul,en,04-12-21,1,10,FALSE,"Animation, Horror"
911897,"All Jerk, No Work",en,30-10-20,0,0,FALSE,"Animation, Comedy, Horror"
911912,Chokh - Eye,bn,21-10-21,0,0,FALSE,"Horror, Romance, Thriller"
911977,The Obituary Column,ml,15-03-20,1,10,FALSE,"Horror, Mystery"
912049,Cielo Rojo (Gigantes de Metal),es,20-04-22,2,3,FALSE,Horror
912109,In Utero,fr,13-12-19,0,0,FALSE,Horror
912129,Visiteur,en,13-12-20,0,0,FALSE,Horror
912149,HEART-STOPPING TRAIN,pt,between space and time. It is a narrative that twists the viewer beyond,"exploring the pain and sadness of human existence.\"",12-04-22,0,Released
912160,Ice Nine Kills: The Silver Stream,en,shot with an 8 camera set up at their sold out hometown show at The Worcester Palladium and a bespoke,"built-in horror movie created by Spencer Charnas and Director Myles Erfurth of Stained Glass Eye Ent.\"",29-10-21,0,Released
912165,Higanjima X,ja,15-10-16,0,0,FALSE,"Animation, Fantasy, Horror"
912293,Banfield Killer,es,30-08-05,0,0,FALSE,"Comedy, Horror"
912307,Bajo el agua,es,19-12-19,0,0,FALSE,Horror
912373,Jinx,ta,05-12-21,0,0,FALSE,"Horror, Thriller"
912389,Orr Eravuu,ta,11-06-10,0,0,FALSE,"Horror, Mystery, Thriller"
912407,The Miners,en,05-12-21,0,0,FALSE,"Drama, Horror"
912549,The Elevator,en,03-04-18,0,0,FALSE,Horror
912556,The Palm,en,17-10-21,0,0,FALSE,Horror
912602,The Killer,en,12-06-21,2,10,FALSE,"Horror, Thriller"
912638,SCRATCH,en,06-12-21,0,0,FALSE,Horror
912644,Pandemonic,nb,20-11-21,1,10,FALSE,"Action, Comedy, Documentary, Horror"
912668,Dormitory,en,06-12-21,0,0,FALSE,"Horror, Thriller"
912734,Morbid Colors,en,16-10-21,1,4,FALSE,Horror
912735,Return of the Living Sluts,fr,20-11-21,0,0,FALSE,Horror
912791,The Bewitched,el,01-11-95,0,0,FALSE,"Horror, Mystery"
912793,A Nightmare of a Night,en,01-01-20,0,0,FALSE,"Drama, Horror"
912858,Death Breed,en,14-12-21,0,0,FALSE,Horror
912937,Nefarious,en,03-12-21,0,0,FALSE,Horror
913017,Relax with Draco,en,15-10-21,0,0,FALSE,"Comedy, Horror"
913020,Every 75 Minutes,es,31-10-20,0,0,FALSE,Horror
913021,Yarn,es,01-01-21,0,0,FALSE,Horror
913024,Spalla,pt,"but on the spot he is besieged by his personal demons.\"",01-01-21,0,Released,FALSE
913027,Scarlet Red,xx,01-01-20,0,0,FALSE,"Animation, Horror"
913032,Beauty Ritual,pt,01-01-20,0,0,FALSE,Horror
913033,Cloro,it,01-01-21,0,0,FALSE,Horror
913038,My Condition,es,01-01-21,0,0,FALSE,Horror
913062,Fraternity of Horror,en,01-01-64,0,0,FALSE,Horror
913100,The Dark,en,10-12-21,0,0,FALSE,Horror
913343,Dura,en,30-01-22,0,0,FALSE,"Horror, Thriller"
913479,Ashoowang,en,06-10-21,0,0,FALSE,"Comedy, Horror"
913487,The Night of Nightmares,en,10-01-21,0,0,FALSE,"Comedy, Horror"
913520,Savage Formula,pt,04-07-21,0,0,FALSE,"Comedy, Horror"
913645,Boomerang,en,"and has the difficult task of escaping before losing her sanity.\"",02-12-21,0,Released,FALSE
913878,Survival Camp,en,16-08-10,0,0,FALSE,Horror
914015,CD-Trip,en,20-01-22,1,6,FALSE,"Horror, Science Fiction"
914037,Ratking,en,22-01-22,0,0,FALSE,"Comedy, Horror"
914075,Red Vodka,en,08-12-21,0,0,FALSE,"Drama, Horror"
914091,The Ticket,en,12-11-17,0,0,FALSE,Horror
914162,Sayonara,pt,11-12-21,0,0,FALSE,"Action, Horror"
914397,While Mortals Sleep,en,22-01-22,0,0,FALSE,"Drama, Horror"
914572,Pandemic Hotel,en,06-08-21,0,0,FALSE,Horror
914631,Teratoma,es,11-12-21,0,0,FALSE,Horror
914634,Becoming Emma Braintree,en,11-12-21,0,0,FALSE,Horror
914783,Ancak,ms,06-11-21,0,0,FALSE,Horror
915058,The Nest,en,05-12-21,0,0,FALSE,"Horror, Science Fiction"
915162,exposer,en,02-02-22,0,0,FALSE,"Horror, Thriller"
915257,O Christmas Tree,en,09-12-21,0,0,FALSE,Horror
915268,Kid Nap,en,26-10-20,0,0,FALSE,Horror
915275,The Sheltered Women,en,26-10-20,0,0,FALSE,Horror
915292,Cupcake,en,02-09-21,0,0,FALSE,"Horror, Thriller"
915297,Horror Sharehouse,ja,05-08-15,0,0,FALSE,Horror
915310,Prudence,en,11-09-21,0,0,FALSE,"Horror, Thriller"
915539,Revenge Is a Dish Best Served Cold,en,08-01-21,0,0,FALSE,Horror
915567,"Star, Baby",en,01-01-79,0,0,FALSE,Horror
915572,Violations,en,01-01-86,0,0,FALSE,Horror
915601,Swan's Song,ja,09-11-02,0,0,FALSE,Horror
915609,Mente Inversa,pt,03-05-16,0,0,FALSE,"Horror, Thriller"
915707,The Blood of the Dinosaurs,en,01-07-21,1,6,FALSE,"Comedy, Horror"
915730,Hor Hue Hue,th,30-01-92,0,0,FALSE,"Comedy, Horror"
915864,Bebop Bologna,en,14-12-21,0,0,FALSE,"Horror, Music"
915893,Midnight Screams,en,25-10-21,0,0,FALSE,Horror
915967,At All Cost,en,07-03-14,0,0,FALSE,"Drama, Horror"
916042,"Shinshu, A Curse Video Legend: 13 Infectious Straw Dolls",en,08-02-20,0,0,FALSE,Horror
916120,Friday the 13th: Halloween Night,en,02-02-94,0,0,FALSE,Horror
916124,Kudo's Secret,en,"which is set after \"\"Kowa Too!\"\" FILE-01.\"",29-01-14,1,Released,FALSE
916300,The Herald and the Horror,en,30-04-21,0,0,FALSE,Horror
916439,Three Ways to Dine Well,en,23-06-22,0,0,FALSE,"Documentary, Horror"
916489,Scream of the Blind Dead,en,17-12-21,1,7,FALSE,Horror
916589,Nixon and Hogan Smoke Christmas,en,20-03-10,0,0,FALSE,"Comedy, Horror"
916790,Kitsune,en,29-10-16,1,5,FALSE,Horror
916992,Ground Control,en,14-12-21,0,0,FALSE,"Drama, Horror, Science Fiction"
917222,Story Behind the Chirag Project,en,03-04-19,0,0,FALSE,Horror
917315,Cici,en,04-10-21,0,0,FALSE,"Horror, Mystery"
917484,Ruins Search,en,12-06-20,0,0,FALSE,"Crime, Horror, Thriller"
917597,Be My Guest,en,19-12-21,1,10,FALSE,Horror
917708,The Wrong Sarah,en,10-12-21,1,3,FALSE,"Crime, Horror, Thriller"
917883,Anamnesis,en,04-06-22,0,0,FALSE,"Drama, Horror"
918007,Stories of a Gravedigger,en,11-03-06,0,0,FALSE,Horror
918247,Raisin,en,30-04-18,0,0,FALSE,"Fantasy, Horror"
918489,Lux terna,xx,21-10-21,0,0,FALSE,Horror
918594,The Artist,en,16-12-21,0,0,FALSE,"Drama, Horror, Mystery"
918597,Out in the Woods,en,30-11-18,4,7.5,FALSE,"Drama, Fantasy, Horror"
918613,A Little Dead,en,19-11-21,0,0,FALSE,Horror
918615,Stiletto,en,12-05-21,0,0,FALSE,Horror
918621,Let's Stop at the Morgue,en,30-10-21,2,5.5,FALSE,"Crime, Horror, Thriller"
918675,Eye Witness,en,22-12-21,0,0,FALSE,"Comedy, Crime, Horror, Thriller"
918727,Philosophy of Death,en,13-11-21,1,8,FALSE,"Fantasy, Horror, Mystery"
918731,A Faerie's Wanderlust,en,05-05-17,1,10,FALSE,"Fantasy, Horror"
918749,In the Devil's Courthouse,en,01-01-11,0,0,FALSE,Horror
918762,To Whom the Bell Rings (Oblivion),en,31-10-20,1,7,FALSE,"Horror, Mystery, Thriller"
918820,Mystery Case Of Deep House,zh,was full of shadows in the ancient well in the backyard. On a night of black and high winds,the long-haired female ghost climbed out of the well,frightening the maids who came to Shangxiang to pay homage,the grandma,who knew she was at a loss
918839,The Birthday,sv,01-01-20,1,9,FALSE,"Comedy, Horror"
919134,Take Care,en,22-12-21,0,0,FALSE,"Comedy, Horror, Mystery, Science Fiction"
919335,Cowboy Kill Club,th,27-06-15,0,0,FALSE,Horror
919363,Bear Hugs,en,01-05-17,3,7,FALSE,"Comedy, Horror"
919530,Maintenance Man,en,01-12-15,0,0,FALSE,"Comedy, Horror"
919542,Uncivilised Servant,en,12-12-13,0,0,FALSE,"Comedy, Horror"
919567,Antagonist,en,26-11-20,0,0,FALSE,"Horror, Thriller"
919624,Last Chance,hi,01-01-09,0,0,FALSE,Horror
919670,Phantom Summer,pt,29-04-22,1,10,FALSE,"Fantasy, Horror, Music, Romance"
919683,The Prince's Kiss,pt,in which Frankenstein's hunchbacked assistant falls in love with his master's latest monstrous creation,"and tries to bring it to life through a true love's kiss.\"",01-12-15,10,Released
919777,The Shadow,cn,15-03-61,0,0,FALSE,"Horror, Mystery"
919817,The Mystery Gang,en,27-09-17,0,0,FALSE,"Comedy, Horror"
920048,Bann Pee Perb,th,27-03-08,0,0,FALSE,"Comedy, Horror"
920127,Street 13,hi,01-01-00,0,0,FALSE,Horror
920229,Crow Island,ml,08-01-22,0,0,FALSE,"Crime, Drama, Fantasy, Horror"
920362,Trah 7,en,13-01-22,0,0,FALSE,Horror
920390,Distance,tl,30-12-21,1,8,FALSE,"Drama, Horror"
920397,The Boy's Gone,en,21-10-20,0,0,FALSE,Horror
920633,Massacre Manor,en,20-11-20,0,0,FALSE,Horror
920635,The Deranged,en,11-10-21,0,0,FALSE,"Horror, Thriller"
920843,Masacre en la Navidad del infierno,es,25-12-21,0,0,FALSE,"Comedy, Horror"
920845,Off Grid,en,13-12-19,1,10,FALSE,"Horror, Science Fiction, Thriller"
920958,Allan,en,16-05-00,0,0,FALSE,"Comedy, Horror, Science Fiction"
921022,Walt Disney's Halloween Hilarities,en,30-10-53,0,0,FALSE,"Animation, Comedy, Fantasy, Horror"
921033,Extremo Ocidente,pt,28-01-22,2,6,FALSE,"Horror, War"
921181,HypoCrisis,it,02-07-21,0,0,FALSE,"Drama, Horror"
921188,The Haunting of the Radical Ghost,en,27-12-21,0,0,FALSE,"Drama, Horror"
921213,Uncle Sleazo's Toxic and Terrifying T.V. Hour,en,14-03-22,0,0,FALSE,Horror
921442,Dendam Kesuma,ms,04-11-21,0,0,FALSE,Horror
921443,Theat Yeay Knhomh,km,30-05-19,0,0,FALSE,Horror
921460,Midnight,my,19-12-19,0,0,FALSE,"Comedy, Horror"
921467,The Last Tag,km,23-01-20,0,0,FALSE,Horror
921469,Orngrueng,km,07-02-19,0,0,FALSE,Horror
921504,The 6th Sight,th,01-06-11,0,0,FALSE,Horror
921509,Haunted Doll,th,20-06-13,0,0,FALSE,Horror
921511,Venomous Fangs,th,17-02-10,0,0,FALSE,"Action, Horror, Thriller"
921525,Haunt,en,15-09-18,3,7.3,FALSE,"Comedy, Horror"
921630,Beln,es,16-10-18,0,0,FALSE,Horror
921644,The House of Amygdala,en,09-12-21,0,0,FALSE,"Drama, Horror, Thriller"
921646,Fruitcake,en,04-02-22,0,0,FALSE,"Drama, Horror"
921884,The Spirit of the Dead,ja,22-09-00,0,0,FALSE,"Drama, Horror"
922048,Requiem Psyche,en,01-03-18,0,0,FALSE,"Horror, Thriller"
922404,The Cosmopolitics of Animals,pt,n-1 edies,"2020).\"",14-11-21,0,Released
922496,Cursor,en,07-01-22,0,0,FALSE,"Drama, Horror"
922596,User_,en,01-03-21,0,0,FALSE,"Comedy, Horror, Thriller"
922747,Lost Tales From Camp Blood - Part 2,en,01-06-09,0,0,FALSE,Horror
922801,Foliage,en,04-03-20,0,0,FALSE,"Adventure, Comedy, Fantasy, Horror"
922987,Lost Bet,de,27-04-15,1,9,FALSE,Horror
923028,Apteczka pierwszej pomocy,pl,01-01-83,0,0,FALSE,"Animation, Horror"
923238,Blood Trim: The Bleeding,en,03-09-04,0,0,FALSE,"Comedy, Horror"
923246,Bloody Giblets: The Legend of Lady Vandalay,en,02-12-03,0,0,FALSE,"Comedy, Horror"
923299,Wolfclaw,de,14-09-12,0,0,FALSE,Horror
923321,Basic Slaughter,en,01-01-07,0,0,FALSE,Horror
923404,Captum,en,12-07-17,1,8,FALSE,"Horror, Science Fiction"
923414,Ingelijst,en,21-10-20,1,7,FALSE,Horror
923698,Little Christmas,fi,06-01-22,0,0,FALSE,Horror
923709,The Deadly Harvest,fi,10-03-18,0,0,FALSE,Horror
923855,Mysterious! Ambilly Bubble Spirit Medium,en,06-08-04,1,5,FALSE,Horror
924036,TURKEY,en,14-12-21,0,0,FALSE,"Comedy, Drama, Horror"
924188,Broadcast Ban 5: Shijin Village,ja,15-10-06,0,0,FALSE,Horror
924382,For Your Own Safety,en,03-01-22,0,0,FALSE,Horror
924423,The Town of Ghosts,zh,08-01-22,0,0,FALSE,"Horror, Thriller"
924618,Tardy Terror,en,14-11-21,0,0,FALSE,Horror
924762,And We Become Weightless,sv,09-12-02,0,0,FALSE,"Comedy, Drama, Horror"
924961,Folklore S2: 7 Days of Hell,tl,05-12-21,0,0,FALSE,"Drama, Horror, Mystery"
924975,Here Comes A Thought,en,04-01-22,0,0,FALSE,"Animation, Horror"
924985,Angst,ar,10-01-22,0,0,FALSE,Horror
925168,The United States of Horror: Chapter 1,en,30-10-21,1,10,FALSE,Horror
925310,Skulldive,en,19-12-21,0,0,FALSE,"Horror, Thriller"
925420,Fulet,sv,24-11-18,0,0,FALSE,"Drama, Horror"
925802,Penganten Pocong,id,02-02-12,0,0,FALSE,"Comedy, Horror"
925890,Mitowolksyphon,en,01-12-21,0,0,FALSE,Horror
925891,The Lamb,en,28-04-22,0,0,FALSE,"Comedy, Horror"
925997,Schizophrenia,en,09-01-22,0,0,FALSE,Horror
926070,Mimicry,en,05-10-21,0,0,FALSE,"Horror, Science Fiction, Thriller"
926074,Magic Man,en,06-09-21,0,0,FALSE,"Comedy, Horror"
926355,Shapeshifters,tl,30-10-20,0,0,FALSE,Horror
926370,5+Camera,ja,02-08-17,0,0,FALSE,"Comedy, Horror"
926429,CHERNOBOG,bg,15-12-21,1,10,FALSE,"Fantasy, Horror, War"
926494,Yurika-chan,ja,01-01-97,0,0,FALSE,"Fantasy, Horror"
926603,Ornate,en,03-12-21,1,10,FALSE,"Horror, Thriller"
926981,Don't Enter a Bar with Bad Reviews,uk,13-09-19,0,0,FALSE,Horror
927041,Grandmafia,en,22-11-21,1,10,FALSE,"Comedy, Horror"
927207,Shojyo Senso,ja,15-01-11,0,0,FALSE,"Action, Horror, Thriller"
927335,Bear Lake Bloodbath,en,30-10-21,0,0,FALSE,Horror
927412,Ty Segall's Emotional Mugger,en,02-02-16,0,0,FALSE,"Horror, Music"
927526,Maneater!,en,12-01-22,0,0,FALSE,"Comedy, Horror, Music"
927559,Perusing the Paranormal,en,01-05-21,0,0,FALSE,"Comedy, Documentary, Horror"
927742,"Happy Birthday, Dear Daughter",uk,13-09-19,0,0,FALSE,"Fantasy, Horror, Science Fiction"
927752,Non  vero,it,27-05-19,1,0,FALSE,Horror
927759,The Window,uk,13-09-19,0,0,FALSE,"Horror, Mystery"
927767,Synthetic Love,en,13-09-19,0,0,FALSE,"Horror, Romance"
927795,The Crypt,uk,13-09-19,0,0,FALSE,"Horror, Mystery"
927848,Natural Occurrence,ja,16-01-22,0,0,FALSE,"Animation, Drama, Horror, Thriller"
927866,La Sombra de Enrique,es,18-07-17,0,0,FALSE,"Horror, Mystery"
927938,Red Velvet,nl,18-09-17,0,0,FALSE,"Horror, Mystery"
927942,The Recipients,en,14-01-22,0,0,FALSE,Horror
927965,Thanthra,ml,28-07-06,0,0,FALSE,Horror
928020,Onmyoji Real Record! Hyakuki Annihilation,en,26-09-03,0,0,FALSE,Horror
928074,Wolves,en,01-01-20,0,0,FALSE,Horror
928089,Vicious Valentine,en,01-10-20,0,0,FALSE,Horror
928102,Goryo,en,24-04-20,0,0,FALSE,Horror
928103,Click,en,04-06-21,0,0,FALSE,"Comedy, Horror"
928105,The Allotment,en,01-01-21,0,0,FALSE,Horror
928111,Black Death,en,15-01-22,0,0,FALSE,Horror
928119,Don't Open the Box,en,16-01-22,0,0,FALSE,"Comedy, Horror"
928125,See What She Did,en,31-10-20,0,0,FALSE,Horror
928127,Bad News,en,20-02-20,0,0,FALSE,"Comedy, Horror"
928131,She of The Land,en,06-09-20,0,0,FALSE,Horror
928133,The Bandaged Man,en,01-11-19,0,0,FALSE,Horror
928207,Bertha: The True Story,en,23-12-10,0,0,FALSE,"Animation, Comedy, Documentary, Horror, Thriller"
928250,Imzble,en,17-01-22,0,0,FALSE,"Horror, Mystery"
928274,St. Michael Academy,ja,22-06-90,0,0,FALSE,"Action, Animation, Drama, Horror, Science Fiction"
928313,The Strange Case of Dr. Jekyll and Mr. Hyde,en,29-10-89,0,0,FALSE,"Horror, TV Movie"
928397,We Are The Enemy,en,25-02-22,0,0,FALSE,Horror
928503,Scanners: Dopplegayners,es,08-11-15,0,0,FALSE,"Horror, Mystery"
928521,Dors Bien,fr,12-10-19,0,0,FALSE,"Comedy, Horror"
928529,Kappa no Sanpei: Ghost Operation,ja,19-12-68,0,0,FALSE,"Fantasy, Horror"
928591,Eternal Rest,en,19-01-22,0,0,FALSE,"Drama, Horror"
928628,No muertos,en,21-08-99,0,0,FALSE,Horror
928634,Miemien Hantu Posesif,en,17-09-15,0,0,FALSE,"Comedy, Horror"
928646,CATHARSIS,en,13-12-21,1,10,FALSE,"Drama, Horror"
928647,Blood Bird,th,24-08-21,0,0,FALSE,Horror
928716,The Exchange,en,27-09-21,0,0,FALSE,Horror
928776,All the Fear of the Fair,en,01-03-12,0,0,FALSE,"Horror, Thriller"
928777,Hate Little Rabbit,en,22-01-22,0,0,FALSE,"Horror, Thriller"
928778,The Last Zombi Hunter,en,01-01-10,0,0,FALSE,"Action, Horror, Science Fiction"
928793,She Dogs of the SS,en,23-01-22,1,3,FALSE,Horror
928796,Slutty the Clown,en,01-03-22,0,0,FALSE,Horror
928800,Skinned,en,22-05-21,0,0,FALSE,"Horror, Thriller"
928808,The Rapture Disaster,en,23-08-18,0,0,FALSE,"Horror, Science Fiction"
928811,Sister,es,09-03-19,0,0,FALSE,Horror
928943,Red Night,es,19-02-22,0,0,FALSE,"Drama, Horror"
929007,Cask of Amontilado,en,01-01-11,1,5,FALSE,"Drama, Horror"
929030,Cyber Underground,en,29-10-20,0,0,FALSE,Horror
929089,Experimenting on Roux: Prisoner 068,en,"the doctor abducts Roux with an eye to the exploitation of her body.\"",10-11-21,0,Released,FALSE
929226,Idu Saadhya,kn,01-01-89,0,0,FALSE,Horror
929363,Gelosia,de,15-03-17,0,0,FALSE,"Horror, Romance, Thriller"
929428,The Leerie,en,19-01-22,0,0,FALSE,Horror
929455,Psychic Sue,en,07-11-13,0,0,FALSE,"Comedy, Horror"
929461,The Tree,en,27-05-20,1,9,FALSE,Horror
929525,The Gathering,en,16-05-19,0,0,FALSE,Horror
